Date,Open,High,Low,Close,Adj Close,Volume
10/6/2022,20161.03906,20408.39258,19900.08789,19955.44336,19955.44336,34711412966
10/7/2022,19957.55859,20041.08594,19395.79297,19546.84961,19546.84961,29227315390
10/8/2022,19546.32813,19601.69531,19299.41406,19416.56836,19416.56836,16437423167
10/9/2022,19417.47852,19542.53906,19349.25977,19446.42578,19446.42578,16837262532
10/10/2022,19446.41602,19515.4668,19102.97852,19141.48438,19141.48438,27425022774
10/11/2022,19139,19241.96094,18925.60352,19051.41797,19051.41797,28711532910
10/12/2022,19052.64648,19203.19922,19029.75781,19157.44531,19157.44531,24950173846
10/13/2022,19156.9668,19453.32813,18319.82227,19382.9043,19382.9043,44219840004
10/14/2022,19382.5332,19889.14648,19115.4082,19185.65625,19185.65625,38452356727
10/15/2022,19185.4375,19212.54102,19019.25,19067.63477,19067.63477,16192235532
10/16/2022,19068.91406,19389.60352,19068.91406,19268.09375,19268.09375,17988916650
10/17/2022,19268.5625,19635.80273,19173.33398,19550.75781,19550.75781,27472552998
10/18/2022,19550.4668,19666.99414,19144.76953,19334.41602,19334.41602,30580012344
10/19/2022,19335.02734,19348.41602,19127.6875,19139.53516,19139.53516,22425387184
10/20/2022,19138.08594,19315.19922,18971.45898,19053.74023,19053.74023,24493974420
10/21/2022,19053.20313,19237.38477,18770.9707,19172.46875,19172.46875,32459287866
10/22/2022,19172.38086,19248.06836,19132.24414,19208.18945,19208.18945,16104440957
10/23/2022,19207.73438,19646.65234,19124.19727,19567.00781,19567.00781,22128794335
10/24/2022,19567.76953,19589.125,19206.32422,19345.57227,19345.57227,30202235805
10/25/2022,19344.96484,20348.41211,19261.44727,20095.85742,20095.85742,47761524910
10/26/2022,20092.23633,20938.13477,20076.11719,20770.44141,20770.44141,58895950537
10/27/2022,20772.80273,20854.04492,20255.37305,20285.83594,20285.83594,49625110402
10/28/2022,20287.95703,20724.98047,20086.06836,20595.35156,20595.35156,43994715910
10/29/2022,20595.10352,20988.39453,20566.48438,20818.47656,20818.47656,40369840645
10/30/2022,20817.98242,20917.00586,20547.46289,20635.60352,20635.60352,31486345556
10/31/2022,20633.69531,20795.32031,20287.45898,20495.77344,20495.77344,45668466815
11/1/2022,20494.89844,20647.28906,20359.8457,20485.27344,20485.27344,39819303159
11/2/2022,20482.95898,20742.81055,20087.13477,20159.50391,20159.50391,55552169483
11/3/2022,20162.68945,20382.0957,20086.24023,20209.98828,20209.98828,43228750179
11/4/2022,20208.76953,21209.56055,20188.01953,21147.23047,21147.23047,64072727950
