Date,Open,High,Low,Close,Adj Close,Volume
10/6/2022,247.929993,250.339996,246.080002,246.789993,246.096451,20239900
10/7/2022,240.899994,241.320007,233.169998,234.240005,233.581741,37769600
10/8/2022,240.899994,241.320007,233.169998,232.58,232.58,37769600
10/9/2022,240.899994,241.320007,233.169998,230.92,230.92,37769600
10/10/2022,233.050003,234.559998,226.729996,229.25,228.605759,29743600
10/11/2022,227.619995,229.059998,224.110001,225.410004,224.77655,30474000
10/12/2022,225.399994,227.860001,223.960007,225.75,225.115585,21903900
10/13/2022,219.850006,236.100006,219.130005,234.240005,233.581741,42551800
10/14/2022,235.539993,237.240005,228.339996,228.559998,227.917694,30198600
10/15/2022,235.539993,237.240005,228.339996,231.55,231.55,30198600
10/16/2022,235.539993,237.240005,228.339996,234.54,234.54,30198600
10/17/2022,235.820007,238.960007,235.139999,237.529999,236.862488,28142300
10/18/2022,243.240005,243.929993,235.369995,238.5,237.829758,26329600
10/19/2022,237.039993,239.610001,234.289993,236.479996,235.81543,19985700
10/20/2022,235.770004,241.309998,234.869995,236.149994,235.486359,21811000
10/21/2022,234.740005,243,234.5,242.119995,241.439575,26299700
10/22/2022,234.740005,243,234.5,243.83,243.83,26299700
10/23/2022,234.740005,243,234.5,245.54,245.54,26299700
10/24/2022,243.759995,247.839996,241.300003,247.25,246.555176,24911200
10/25/2022,247.259995,251.039993,245.830002,250.660004,249.955582,34775500
10/26/2022,231.169998,238.300003,230.059998,231.320007,230.669937,82543200
10/27/2022,231.039993,233.690002,225.779999,226.75,226.112778,40424600
10/28/2022,226.240005,236.600006,226.050003,235.869995,235.207138,40647700
10/29/2022,226.240005,236.600006,226.050003,234.63,234.63,40647700
10/30/2022,226.240005,236.600006,226.050003,233.38,233.38,40647700
10/31/2022,233.759995,234.919998,231.149994,232.130005,231.477661,28357300
11/1/2022,234.600006,235.740005,227.330002,228.169998,227.528793,30592300
11/2/2022,229.460007,231.300003,220.039993,220.100006,219.481476,38407000
11/3/2022,220.089996,220.410004,213.979996,214.25,213.647903,36633900
11/4/2022,217.550003,221.589996,213.429993,221.389999,220.767838,36767800
