Date,Open,High,Low,Close,Adj Close,Volume
10/6/2022,120.77,121.53,119.5,120.3,120.3,42253800
10/7/2022,118,118.169998,113.879997,114.559998,114.559998,54678000
10/8/2022,118,118.169998,113.879997,114.26,114.26,54678000
10/9/2022,118,118.169998,113.879997,113.97,113.97,54678000
10/10/2022,115.099998,116.25,112.43,113.669998,113.669998,42339700
10/11/2022,112.709999,115.480003,110.389999,112.209999,112.209999,56432200
10/12/2022,112.489998,113.830002,111.400002,112.900002,112.900002,45728700
10/13/2022,107.879997,113.440002,105.349998,112.529999,112.529999,86868100
10/14/2022,114.099998,114.959999,106.599998,106.900002,106.900002,67737300
10/15/2022,114.099998,114.959999,106.599998,109.19,109.19,67737300
10/16/2022,114.099998,114.959999,106.599998,111.49,111.49,67737300
10/17/2022,110.110001,114.190002,110.089996,113.790001,113.790001,62782000
10/18/2022,119.059998,119.519997,114.790001,116.360001,116.360001,65607400
10/19/2022,114.709999,116.589996,113.220001,115.07,115.07,47198100
10/20/2022,113.830002,118.239998,113.510002,115.25,115.25,48795100
10/21/2022,114.790001,119.589996,114.5,119.32,119.32,55660500
10/22/2022,114.790001,119.589996,114.5,119.49,119.49,55660500
10/23/2022,114.790001,119.589996,114.5,119.65,119.65,55660500
10/24/2022,119.980003,120.389999,116.57,119.82,119.82,49531500
10/25/2022,119.650002,121.32,118.949997,120.599998,120.599998,50934600
10/26/2022,116,119.349998,114.760002,115.660004,115.660004,68802300
10/27/2022,113.919998,114.120003,109.769997,110.959999,110.959999,129605400
10/28/2022,97.910004,103.959999,97.660004,103.410004,103.410004,223133400
10/29/2022,97.910004,103.959999,97.660004,103.09,103.09,223133400
10/30/2022,97.910004,103.959999,97.660004,102.77,102.77,223133400
10/31/2022,103.559998,104.870003,100.739998,102.440002,102.440002,99251400
11/1/2022,103.989998,104.580002,96.059998,96.790001,96.790001,153370000
11/2/2022,97.32,97.739998,92.010002,92.120003,92.120003,135761800
11/3/2022,92.470001,93.5,89.019997,89.300003,89.300003,136683300
11/4/2022,91.489998,92.440002,88.040001,90.980003,90.980003,128999900
