Date,Open,High,Low,Close,Adj Close,Volume
2005-01-03,99.120003,99.300003,97.370003,97.400002,84.551826,1478400
2005-01-04,97.400002,97.669998,95.500000,95.660004,83.041389,2527100
2005-01-05,95.919998,96.230003,95.160004,95.540001,82.937164,2320700
2005-01-06,95.540001,95.980003,95.000000,95.190002,82.633324,2044700
2005-01-07,96.300003,97.489998,94.660004,94.910004,82.390297,3214500
2005-01-10,94.910004,95.830002,94.910004,95.589996,82.980568,2154200
2005-01-11,95.199997,95.820000,95.180000,95.410004,82.824310,2231700
2005-01-12,94.389999,95.300003,93.500000,94.470001,82.008339,4172200
2005-01-13,94.779999,95.339996,93.550003,93.760002,81.392052,3112400
2005-01-14,93.949997,94.220001,93.000000,93.320000,81.010040,2170300
2005-01-18,93.320000,94.889999,93.099998,93.849998,81.470108,1951000
2005-01-19,94.029999,94.699997,93.080002,93.250000,80.949280,2215100
2005-01-20,93.150002,93.629997,91.349998,91.570000,79.490852,2697200
2005-01-21,91.379997,92.029999,89.750000,90.339996,78.423119,3142200
2005-01-24,91.599998,93.089996,91.230003,92.440002,80.246101,2818900
2005-01-25,93.250000,94.900002,92.550003,94.510002,82.043060,2827200
2005-01-26,94.900002,95.089996,93.779999,94.449997,81.990944,2327500
2005-01-27,94.620003,95.000000,93.339996,94.169998,81.747902,1941600
2005-01-28,94.180000,94.519997,93.290001,94.430000,81.973633,1437600
2005-01-31,94.959999,95.900002,94.599998,95.650002,83.032692,1848300
2005-02-01,96.000000,96.000000,95.379997,95.720001,83.093430,1205800
2005-02-02,95.500000,95.919998,95.099998,95.410004,82.824310,1581600
2005-02-03,95.419998,95.419998,94.089996,94.430000,81.973633,1990200
2005-02-04,94.800003,96.360001,94.540001,96.360001,83.649025,3484300
2005-02-07,96.190002,96.589996,95.809998,96.099998,83.423309,1366700
2005-02-08,96.099998,96.849998,95.099998,96.790001,84.022301,2639600
2005-02-09,96.480003,97.400002,96.309998,96.669998,83.918121,1976300
2005-02-10,96.870003,97.199997,96.150002,96.470001,83.744522,1210700
2005-02-11,96.730003,98.570000,96.580002,98.010002,85.081367,1401900
2005-02-14,97.750000,97.760002,95.889999,96.309998,83.605637,2372600
2005-02-15,96.779999,97.199997,95.980003,97.180000,84.360863,1331900
2005-02-16,97.089996,98.610001,96.820000,98.349998,85.376518,1242800
2005-02-17,98.150002,98.410004,96.970001,97.750000,84.855667,1023200
2005-02-18,97.800003,98.190002,96.839996,97.349998,84.508430,998200
2005-02-22,97.040001,97.339996,95.529999,95.639999,83.024010,1200100
2005-02-23,95.639999,97.080002,95.639999,96.639999,83.892090,1109400
2005-02-24,96.610001,97.839996,95.900002,97.720001,84.829636,954100
2005-02-25,97.690002,98.639999,97.440002,98.440002,85.454643,1226000
2005-02-28,98.260002,98.910004,97.220001,97.779999,84.881683,1505600
2005-03-01,97.839996,98.309998,97.629997,98.099998,85.159515,1134000
2005-03-02,97.500000,97.849998,96.760002,97.160004,84.343506,1176600
2005-03-03,97.300003,98.029999,96.739998,97.930000,85.011894,1293500
2005-03-04,98.160004,99.989998,98.139999,99.599998,86.461647,1266300
2005-03-07,99.669998,101.870003,99.339996,101.550003,88.154373,1784100
2005-03-08,101.000000,101.540001,100.510002,100.730003,87.442574,980700
2005-03-09,100.250000,100.400002,99.540001,99.570000,86.495689,995600
2005-03-10,99.400002,99.690002,98.500000,99.120003,86.104752,1261200
2005-03-11,99.120003,100.190002,98.839996,99.730003,86.634705,1013600
2005-03-14,100.419998,100.900002,99.489998,100.580002,87.373062,1693900
2005-03-15,100.750000,101.180000,98.620003,98.629997,85.679108,1899900
2005-03-16,98.709999,99.099998,96.360001,96.930000,84.202370,2330100
2005-03-17,96.930000,98.379997,95.019997,96.839996,84.124199,2803400
2005-03-18,96.930000,97.180000,95.220001,96.129997,83.507408,3362200
2005-03-21,95.500000,96.000000,93.970001,94.820000,82.369392,1920800
2005-03-22,94.940002,96.489998,94.650002,94.650002,82.221733,1526300
2005-03-23,93.699997,94.250000,92.750000,93.870003,81.544167,1522400
2005-03-24,94.239998,94.830002,93.849998,93.889999,81.561516,1044400
2005-03-28,94.010002,95.080002,94.010002,94.599998,82.178238,1055900
2005-03-29,94.190002,94.459999,92.889999,93.209999,80.970818,1757300
2005-03-30,93.500000,95.180000,93.500000,95.000000,82.525780,1103200
2005-03-31,94.820000,95.150002,93.559998,93.949997,81.613655,1356400
2005-04-01,94.070000,94.970001,92.019997,92.349998,80.223747,2497800
2005-04-04,92.349998,93.199997,91.510002,92.879997,80.684135,1372500
2005-04-05,92.870003,93.559998,92.540001,92.889999,80.692825,802500
2005-04-06,92.900002,94.040001,92.629997,93.110001,80.883896,898400
2005-04-07,93.050003,93.300003,92.000000,92.910004,80.710228,1428400
2005-04-08,92.760002,92.769997,90.839996,91.019997,79.068336,1536100
2005-04-11,91.400002,91.959999,90.599998,90.690002,78.781708,1361000
2005-04-12,90.500000,92.040001,89.110001,91.820000,79.763329,2184200
2005-04-13,91.410004,91.419998,88.610001,89.250000,77.530785,1820300
2005-04-14,89.250000,89.440002,85.669998,86.180000,74.863914,3631100
2005-04-15,85.750000,86.680000,83.330002,83.949997,72.926720,4082800
2005-04-18,84.199997,85.519997,83.250000,84.760002,73.630341,2442200
2005-04-19,84.870003,85.410004,84.000000,85.050003,73.882271,1806100
2005-04-20,84.750000,84.870003,83.110001,83.690002,72.700859,2410100
2005-04-21,84.940002,87.290001,84.550003,87.099998,75.663055,2426000
2005-04-22,86.500000,86.989998,85.050003,85.610001,74.368774,2375800
2005-04-25,85.750000,86.989998,85.620003,85.970001,74.681465,1322400
2005-04-26,86.089996,86.419998,84.519997,84.629997,73.517426,1779100
2005-04-27,84.500000,85.500000,83.260002,85.089996,73.917038,2015200
2005-04-28,84.290001,85.120003,83.610001,83.660004,72.674782,1410400
2005-04-29,84.000000,84.949997,83.440002,84.949997,73.795395,1259900
2005-05-02,84.800003,86.000000,84.599998,86.000000,74.707535,1599700
2005-05-03,85.900002,86.180000,84.839996,84.879997,73.734604,1416900
2005-05-04,85.099998,86.610001,84.610001,86.540001,75.176613,1553800
2005-05-05,86.540001,87.599998,86.519997,87.190002,75.741257,1440900
2005-05-06,87.349998,87.589996,86.349998,86.699997,75.315620,907700
2005-05-09,87.050003,88.050003,86.699997,87.669998,76.158264,1332500
