Date,Open,High,Low,Close,Adj Close,Volume
2005-01-03,94.617592,94.741875,92.973228,93.451241,56.407768,5538779
2005-01-04,93.441681,94.091782,92.275337,92.447418,55.801868,5973706
2005-01-05,92.351814,93.527725,92.160614,92.256210,55.686455,5906448
2005-01-06,92.294456,92.715103,91.826004,91.969406,55.513321,4771538
2005-01-07,92.256210,92.543022,91.271507,91.567879,55.270981,6485932
2005-01-10,91.567879,91.864243,91.051628,91.472275,55.213257,4837855
2005-01-11,91.472275,91.577438,90.544930,90.822182,54.820869,4964734
2005-01-12,90.822182,91.089867,89.923515,91.022942,54.942043,6096716
2005-01-13,91.195030,91.969406,89.579353,90.296364,54.503483,5585012
2005-01-14,89.875717,90.105164,89.435944,89.961761,54.301506,5774757
2005-01-18,89.531548,91.147224,89.502869,90.726578,54.763130,8882737
2005-01-19,90.774376,90.965584,88.843208,89.005737,53.724442,7690924
2005-01-20,88.537285,89.713196,88.527725,88.910133,53.666733,5971196
2005-01-21,88.910133,89.196938,88.173996,88.317398,53.308971,7324720
2005-01-24,88.623329,88.766731,87.724663,87.753349,52.968479,6838016
2005-01-25,87.934990,88.518166,87.906311,88.135757,53.199337,5303952
2005-01-26,88.240921,88.785851,87.896751,87.906311,53.060829,5598192
2005-01-27,87.476097,88.164436,87.418739,87.934990,53.078114,4965257
2005-01-28,88.604210,89.474190,88.413002,88.804970,53.603256,6234788
2005-01-31,89.531548,89.818359,88.957932,89.311661,53.909122,4978855
2005-02-01,89.550667,89.866158,89.263863,89.732315,54.163002,3804720
2005-02-02,89.655830,90.200768,89.512428,90.152962,54.416904,3762880
2005-02-03,89.741875,89.808792,88.967499,89.426384,53.978355,4109420
2005-02-04,88.919693,90.573616,88.910133,90.353729,54.538105,3982750
2005-02-07,90.200768,90.726578,90.181641,90.372849,54.549648,2968339
2005-02-08,90.066925,90.478012,89.990440,89.990440,54.422436,3703991
2005-02-09,90.000000,90.659653,88.470360,88.623329,53.595673,5917327
2005-02-10,88.862335,89.005737,88.240921,88.680687,53.630352,5060966
2005-02-11,88.623329,89.837479,88.432121,89.196938,53.942581,4423848
2005-02-14,89.063095,89.885277,89.063095,89.455070,54.098660,3000765
2005-02-15,89.388145,90.506691,89.369026,90.181641,54.538063,4338808
2005-02-16,90.086044,90.793503,90.057358,90.458893,54.705750,4671959
2005-02-17,90.344170,90.592735,89.617592,89.627151,54.202755,4449893
2005-02-18,89.627151,90.105164,88.814529,89.168259,53.925205,4461504
2005-02-22,88.594643,89.388145,88.173996,88.260040,53.375973,5047055
2005-02-23,88.231361,88.374763,87.523903,88.049713,53.248764,5881449
2005-02-24,87.934990,88.996178,87.810707,88.565964,53.560978,4344979
2005-02-25,88.288719,88.718925,88.231361,88.718925,53.653481,4266111
2005-02-28,88.460800,88.680687,88.346077,88.508606,53.526272,5177491
2005-03-01,88.565964,89.321220,88.518166,89.196938,53.942581,3995615
2005-03-02,88.671127,89.608032,88.671127,88.833649,53.722855,4672900
2005-03-03,89.053535,89.110901,88.145317,88.346077,53.427990,4223539
2005-03-04,88.852776,89.082214,88.298279,88.307838,53.404881,4972684
2005-03-07,88.288719,88.441681,87.562141,87.571701,52.959686,7371057
2005-03-08,87.667305,88.489487,87.667305,88.078392,53.266113,5321839
2005-03-09,87.973228,88.910133,87.963669,88.288719,53.393303,4718715
2005-03-10,88.288719,88.718925,88.040154,88.346077,53.427990,3579935
2005-03-11,88.193115,88.346077,87.189293,87.485657,52.907639,4701038
2005-03-14,87.476097,87.992355,87.476097,87.858505,53.133152,4116533
2005-03-15,87.954109,88.212234,87.189293,87.361374,52.832512,3831603
2005-03-16,86.749519,87.380501,86.281075,86.663483,52.410427,5298304
2005-03-17,86.510513,86.692162,85.755257,85.908218,51.953690,5817957
2005-03-18,85.908218,85.946465,85.172081,85.353729,51.618359,7888409
2005-03-21,85.487572,86.309753,85.344170,85.573616,51.751320,4604910
2005-03-22,85.669212,86.367111,85.334610,85.564056,51.745556,4657315
2005-03-23,86.013382,87.160614,85.869980,86.539200,52.335281,5723817
2005-03-24,86.806885,87.523903,86.711281,86.711281,52.439342,4787647
2005-03-28,86.720840,87.600380,86.634796,87.036331,52.635914,4276989
2005-03-29,86.749519,87.065010,86.214149,86.615677,52.381538,6349638
2005-03-30,86.347992,86.883362,86.347992,86.692162,52.427773,5495579
2005-03-31,86.481834,87.390060,86.252388,87.361374,52.832512,4621856
2005-04-01,87.466537,87.724663,86.080307,86.462715,52.289013,5984375
2005-04-04,86.118546,86.634796,85.822182,86.347992,52.219616,3909739
2005-04-05,86.261948,86.357552,85.334610,85.630974,51.786022,4778546
2005-04-06,85.133842,85.449333,84.808792,85.086044,51.456478,8197293
2005-04-07,85.086044,85.277245,84.225624,84.550667,51.132683,6648062
2005-04-08,84.397705,84.569794,83.652008,83.747612,50.647030,5417443
2005-04-11,83.508606,83.709366,82.304016,82.409180,49.837605,8678139
2005-04-12,82.122368,82.447418,81.424477,81.978966,49.577446,8817466
2005-04-13,81.988525,82.189293,80.535370,80.850861,48.895203,7416872
2005-04-14,80.793503,81.653923,79.799232,79.961761,48.357506,10900575
2005-04-15,75.525810,76.156792,72.973228,73.326958,44.345066,29189990
2005-04-18,73.757172,74.330788,72.791588,73.279160,44.316174,13864730
2005-04-19,73.594643,73.804970,71.940727,72.160614,43.639721,9685855
2005-04-20,72.160614,72.533463,68.690247,68.843208,41.633492,21303150
2005-04-21,69.789673,70.841301,69.598473,70.774376,42.801373,16970722
2005-04-22,70.965584,71.414917,70.038239,70.946465,42.905437,11489682
2005-04-25,71.797325,72.390060,70.793503,71.328873,43.136703,10689492
2005-04-26,71.395790,73.594643,71.367111,72.112808,43.610802,13058578
2005-04-27,72.275337,73.785851,72.179733,73.661568,44.547413,12166444
2005-04-28,73.661568,73.718925,72.323135,72.571701,43.888313,9026143
2005-04-29,73.661568,73.690247,72.571701,73.021034,44.160065,8522494
2005-05-02,73.499046,73.891014,72.686424,73.145317,44.235218,7565195
2005-05-03,73.403442,73.575523,72.590820,73.107079,44.212093,6481330
2005-05-04,73.231361,73.804970,73.135757,73.690247,44.564774,5765866
2005-05-05,74.569794,74.674950,72.017204,72.179733,43.651279,12940903
2005-05-06,72.237091,72.581261,71.673042,71.950287,43.628086,8106814
2005-05-09,71.950287,72.141495,71.424477,71.682602,43.465771,5875068
2005-05-10,71.462715,71.472275,69.827919,70.076485,42.491901,8349381
2005-05-11,70.391968,70.449333,69.321220,70.057358,42.480293,7233822
2005-05-12,70.296364,70.554497,69.311661,69.426384,42.097694,6340747
2005-05-13,69.340347,70.611855,69.330788,69.942642,42.410740,7479528
2005-05-16,69.875717,71.214149,69.875717,71.070747,43.094753,5754569
2005-05-17,70.678780,71.156792,70.105164,71.022942,43.065773,5371838
2005-05-18,71.701721,73.441681,71.405357,73.001915,44.265751,10783842
2005-05-19,73.135757,74.225624,73.011475,73.766731,44.729527,7353798
2005-05-20,73.881454,73.881454,73.001915,73.049713,44.294750,6620971
2005-05-23,72.944550,73.565964,72.657745,73.145317,44.352707,4978751
2005-05-24,72.791588,73.145317,72.237091,72.476097,43.946915,5921092
2005-05-25,72.103249,72.686424,71.864243,72.657745,44.057060,5735636
2005-05-26,73.087952,74.005737,72.934990,73.747612,44.717930,6100272
2005-05-27,73.718925,73.843208,73.164436,73.709366,44.694729,3309439
